date,id,paper_title,page,n_pages,string_length,character_proportion,men_count,women_count,size,total_count,year,men_areas,women_areas
1953-10-02,KBNRC01:000040396:mpeg21:a0039,Algemeen Handelsblad,3,14,42,4.599251855031582e-05,1,0,913192,1,1953,[0.004796362648818649],[]
1953-10-02,KBNRC01:000040396:mpeg21:a0085,Algemeen Handelsblad,6,14,70,1.7099065389513045e-05,0,1,4093791,1,1953,[],[0.014583060053627554]
1953-10-02,KBNRC01:000040396:mpeg21:a0133,Algemeen Handelsblad,10,14,28,3.107554687413294e-06,0,4,9010300,4,1953,[],"[0.014464113292565176, 0.008920790650699754, 0.0077719942732206474, 0.00943797653796211]"
1953-10-03,KBNRC01:000040397:mpeg21:a0218,Algemeen Handelsblad,16,16,1135,0.00020564656548493275,0,1,5519178,1,1953,[],[0.004189935530254686]
1953-10-06,KBNRC01:000040399:mpeg21:a0093,Algemeen Handelsblad,6,10,379,0.00010865109238782992,1,2,3488230,3,1953,[0.004659669803883345],"[0.009265157400744791, 0.0061148490781857846]"
1953-10-07,KBNRC01:000040400:mpeg21:a0149,Algemeen Handelsblad,8,8,1461,0.00031801714027494436,2,1,4594092,3,1953,"[0.010628650884657947, 0.008674619489553104]",[0.0063316102507307214]
1953-10-08,KBNRC01:000040401:mpeg21:a0146,Algemeen Handelsblad,10,12,768,0.0001624722866281923,0,3,4726960,3,1953,[],"[0.005726301893817591, 0.007546499229949058, 0.013398674835412188]"
1953-10-08,KBNRC01:000040401:mpeg21:a0191,Algemeen Handelsblad,12,12,3654,0.00042448095760301856,2,2,8608160,4,1953,"[0.01148677533874835, 0.01453504581699225]","[0.011581569115815692, 0.009580676939090352]"
1953-10-10,KBNRC01:000040403:mpeg21:a0093,Algemeen Handelsblad,6,16,459,8.072924361447513e-05,2,0,5685672,2,1953,"[0.006168136325838001, 0.00655753620680194]",[]
1953-10-10,KBNRC01:000040403:mpeg21:a0189,Algemeen Handelsblad,14,16,539,0.00010889760069694464,2,0,4949604,2,1953,"[0.009780984498961937, 0.010060198755294363]",[]
1953-10-14,KBNRC01:000040406:mpeg21:a0142,Algemeen Handelsblad,8,10,857,0.00018246465678760008,2,3,4696800,5,1953,"[0.0020005109862033725, 0.002623062510645546]","[0.0022374808380173734, 0.0024676375404530746, 0.0021078180889115995]"
1953-10-15,KBNRC01:000040407:mpeg21:a0145,Algemeen Handelsblad,10,12,682,0.0001559255242995755,1,0,4373883,1,1953,[0.025069714942077784],[]
1953-10-15,KBNRC01:000040407:mpeg21:a0151,Algemeen Handelsblad,10,12,94,4.899937030596458e-05,1,1,1918392,2,1953,[0.0281715103065484],[0.034366281760974816]
1953-10-15,KBNRC01:000040407:mpeg21:a0187,Algemeen Handelsblad,12,12,340,9.477901436515344e-05,0,1,3587292,1,1953,[],[0.07630686322719199]
1953-10-16,KBNRC01:000040408:mpeg21:a0165,Algemeen Handelsblad,10,12,1325,0.0003486367775752616,0,2,3800517,2,1953,[],"[0.008904051738224037, 0.009640530485720758]"
1953-10-16,KBNRC01:000040408:mpeg21:a0189,Algemeen Handelsblad,12,12,1189,0.00012208584226242213,0,3,9739049,3,1953,[],"[0.0022385142532910553, 0.00943336459237447, 0.012491979453024623]"
1953-10-17,KBNRC01:000040409:mpeg21:a0220,Algemeen Handelsblad,18,18,481,0.00011782769818079913,1,1,4082232,2,1953,[0.006576549299500862],[0.006804365846919038]
1953-10-19,KBNRC01:000040410:mpeg21:a0102,Algemeen Handelsblad,6,10,152,0.0001656984571511421,1,0,917329,1,1953,[0.00753491931466246],[]
1953-10-21,KBNRC01:000040412:mpeg21:a0141,Algemeen Handelsblad,8,8,464,8.354715282466802e-05,0,1,5553750,1,1953,[],[0.011570560432140446]
1953-10-22,KBNRC01:000040413:mpeg21:a0131,Algemeen Handelsblad,8,12,425,7.559401779180803e-05,0,1,5622138,1,1953,[],[0.10701658337095248]
1953-10-23,KBNRC01:000040414:mpeg21:a0055,Algemeen Handelsblad,3,10,268,6.69118436459964e-05,1,0,4005270,1,1953,[0.03259455667158519],[]
1953-10-23,KBNRC01:000040414:mpeg21:a0158,Algemeen Handelsblad,8,10,697,0.0003049931803174817,0,1,2285297,1,1953,[],[0.00851880521437695]
1953-10-23,KBNRC01:000040414:mpeg21:a0189,Algemeen Handelsblad,10,10,930,0.00013070903325912428,0,1,7115040,1,1953,[],[0.06267596527918325]
1953-10-24,KBNRC01:000040415:mpeg21:a0094,Algemeen Handelsblad,6,16,426,7.487790156262799e-05,3,1,5689262,4,1953,"[0.003626832443294051, 0.008162745888658318, 0.00886301246101867]",[0.009234941192724118]
1953-11-05,KBNRC01:000040460:mpeg21:a0173,Algemeen Handelsblad,10,12,26,5.721080597703294e-06,1,2,4544596,3,1953,[0.025971505497958455],"[0.023850084804017783, 0.06969156334248412]"
1953-11-05,KBNRC01:000040460:mpeg21:a0202,Algemeen Handelsblad,12,12,823,0.00020037904020631008,0,1,4107216,1,1953,[],[0.011193470224112878]
1953-11-06,KBNRC01:000040461:mpeg21:a0053,Algemeen Handelsblad,3,12,282,6.41651510873149e-05,1,1,4394909,2,1953,[0.034738375697881345],[0.02321436006979894]
1953-11-06,KBNRC01:000040461:mpeg21:a0190,Algemeen Handelsblad,12,12,843,9.374616341324108e-05,0,1,8992368,1,1953,[],[0.18790890230470994]
1953-11-10,KBNRC01:000040495:mpeg21:a0181,Algemeen Handelsblad,10,10,1187,0.0002674476347895523,1,0,4438252,1,1953,[0.24968839083495034],[]
1953-11-10,KBNRC01:000040495:mpeg21:a0183,Algemeen Handelsblad,10,10,2002,0.0003455617069298413,1,0,5793466,1,1953,[0.020920119320627754],[]
1953-11-11,KBNRC01:000040496:mpeg21:a0101,Algemeen Handelsblad,6,8,230,4.607216744308285e-05,0,1,4992168,1,1953,[],[0.113188498463994]
1953-11-14,KBNRC01:000040499:mpeg21:a0089,Algemeen Handelsblad,6,16,377,8.849603223227368e-05,0,1,4260078,1,1953,[],[0.018088166460801892]
1953-11-14,KBNRC01:000040499:mpeg21:a0183,Algemeen Handelsblad,14,16,1091,0.00026784541563299044,0,1,4073245,1,1953,[],[0.12285045461296829]
1953-11-14,KBNRC01:000040499:mpeg21:a0185,Algemeen Handelsblad,14,16,5,7.051637164497206e-07,0,1,7090552,1,1953,[],[0.041894481557994356]
1953-11-14,KBNRC01:000040499:mpeg21:a0186,Algemeen Handelsblad,14,16,483,0.00016236189154629027,1,1,2974836,2,1953,[0.01907668187422769],[0.026305987960344706]
1953-11-14,KBNRC01:000040499:mpeg21:a0196,Algemeen Handelsblad,15,16,145,0.00014714836614572764,1,0,985400,1,1953,[0.06407550233407754],[]
1953-11-17,KBNRC01:000040543:mpeg21:a0157,Algemeen Handelsblad,10,10,810,0.00015882782710590991,0,2,5099862,2,1953,[],"[0.0013529777864577511, 0.027047790704924957]"
1953-11-17,KBNRC01:000040543:mpeg21:a0162,Algemeen Handelsblad,10,10,698,0.00021688132117389343,0,1,3218350,1,1953,[],[0.2145099196793388]
1953-11-19,KBNRC01:000040545:mpeg21:a0127,Algemeen Handelsblad,8,12,480,0.00010937598267484432,0,1,4388532,1,1953,[],[0.005240932503169625]
1953-11-20,KBNRC01:000040546:mpeg21:a0079,Algemeen Handelsblad,5,16,526,0.0003093558986700637,1,0,1700307,1,1953,[0.018471958299295363],[]
1953-11-20,KBNRC01:000040546:mpeg21:a0098,Algemeen Handelsblad,6,16,960,0.00012615941819481643,0,1,7609420,1,1953,[],[0.006053680832441895]
1953-11-20,KBNRC01:000040546:mpeg21:a0104,Algemeen Handelsblad,6,16,622,0.00018133545105152696,1,0,3430107,1,1953,[0.01726476754223702],[]
1953-11-20,KBNRC01:000040546:mpeg21:a0124,Algemeen Handelsblad,8,16,1314,0.00013825661564218937,1,0,9504066,1,1953,[0.008117999180561246],[]
1953-11-20,KBNRC01:000040546:mpeg21:a0126,Algemeen Handelsblad,8,16,834,0.0002105474688609382,1,0,3961102,1,1953,[0.008265881565281581],[]
1953-11-20,KBNRC01:000040546:mpeg21:a0127,Algemeen Handelsblad,8,16,293,0.00013450362195760148,3,0,2178380,3,1953,"[0.00964019133484516, 0.007635031537197367, 0.0063212111752770405]",[]
1953-11-20,KBNRC01:000040546:mpeg21:a0238,Algemeen Handelsblad,16,16,832,9.67579121689356e-05,1,0,8598780,1,1953,[0.18515417303384898],[]
1953-11-21,KBNRC01:000040547:mpeg21:a0227,Algemeen Handelsblad,16,16,1437,0.00014907424582125283,1,1,9639492,2,1953,[0.039119073909703955],[0.007087510420673621]
1953-11-23,KBNRC01:000040562:mpeg21:a0131,Algemeen Handelsblad,8,10,112,5.312326875061661e-05,0,3,2108304,3,1953,[],"[0.016601021484567692, 0.013963830643019223, 0.011726487261799057]"
1953-11-24,KBNRC01:000040563:mpeg21:a0117,Algemeen Handelsblad,6,10,625,0.0003502201063324278,0,1,1784592,1,1953,[],[0.013591341886548858]
1953-11-24,KBNRC01:000040563:mpeg21:a0156,Algemeen Handelsblad,8,10,252,7.188617337918072e-05,0,1,3505542,1,1953,[],[0.03778017778705832]
1953-11-24,KBNRC01:000040563:mpeg21:a0182,Algemeen Handelsblad,10,10,3604,0.0002198961741055415,1,0,16389553,1,1953,[0.05008653988305843],[]
1953-11-25,KBNRC01:000040564:mpeg21:a0151,Algemeen Handelsblad,8,10,0,0.0,0,3,5850100,3,1953,[],"[0.0049226508948564986, 0.03150168373190202, 0.025090340336062632]"
1953-11-26,KBNRC01:000040565:mpeg21:a0170,Algemeen Handelsblad,10,12,4,3.089242023577095e-06,1,2,1294816,3,1953,[0.04188780490818773],"[0.048936682895484765, 0.002706176012653535]"
1953-11-26,KBNRC01:000040565:mpeg21:a0197,Algemeen Handelsblad,12,12,1005,0.00014909974906734768,0,2,6740454,2,1953,[],"[0.030086994140157326, 0.0201992328706642]"
1953-11-27,KBNRC01:000040566:mpeg21:a0181,Algemeen Handelsblad,14,16,211,3.7547918083611214e-05,1,0,5619486,1,1953,[0.017918720680147614],[]
1953-12-05,KBNRC01:000040608:mpeg21:a0048,Algemeen Handelsblad,3,14,52,1.656772759597175e-05,3,0,3138632,3,1953,"[0.015897371848627044, 0.013935689179234776, 0.007763254819297069]",[]
1953-12-07,KBNRC01:000040620:mpeg21:a0015,Algemeen Handelsblad,1,8,243,0.0002376872153622236,7,0,1022352,7,1953,"[0.0056966680751834985, 0.008812033428799474, 0.008036371034633864, 0.007556105920465749, 0.006283550088423556, 0.006140742131868476, 0.007843678106953378]",[]
1953-12-09,KBNRC01:000040622:mpeg21:a0171,Algemeen Handelsblad,10,10,1565,0.0001564452441645424,1,1,10003500,2,1953,[0.03877462887989204],[0.03706302794022092]
1953-12-14,KBNRC01:000040643:mpeg21:a0090,Algemeen Handelsblad,5,10,39,7.086090549335542e-05,1,0,550374,1,1953,[0.08291271026610995],[]
1953-12-14,KBNRC01:000040643:mpeg21:a0101,Algemeen Handelsblad,6,10,448,0.0003019071365995013,1,0,1483900,1,1953,[0.00662308780915156],[]
1953-12-15,KBNRC01:000040644:mpeg21:a0173,Algemeen Handelsblad,10,12,1413,0.00021761052859183656,1,1,6493252,2,1953,[0.05189048569191524],[0.038576663896611435]
1953-12-15,KBNRC01:000040644:mpeg21:a0199,Algemeen Handelsblad,12,12,448,0.00017730215770393704,0,1,2526760,1,1953,[],[0.021344330288590924]
1953-12-17,KBNRC01:000040646:mpeg21:a0123,Algemeen Handelsblad,8,12,195,9.521577359153896e-05,0,1,2047980,1,1953,[],[0.05053760290627838]
1953-12-17,KBNRC01:000040646:mpeg21:a0125,Algemeen Handelsblad,8,12,352,6.130080304051984e-05,0,2,5742176,2,1953,[],"[0.010274850509632585, 0.0031785859576578634]"
1953-12-17,KBNRC01:000040646:mpeg21:a0188,Algemeen Handelsblad,12,12,201,4.410654297524306e-05,2,3,4557147,5,1953,"[0.004783914146284945, 0.022800230056217192]","[0.016572649510757497, 0.006683787027278251, 0.007209774009923313]"
1953-12-18,KBNRC01:000040647:mpeg21:a0066,Algemeen Handelsblad,4,12,29,7.869742198100408e-05,0,1,368500,1,1953,[],[0.049294436906377206]
1953-12-19,KBNRC01:000040648:mpeg21:a0233,Algemeen Handelsblad,14,16,796,0.00022182520341176078,2,0,3588411,2,1953,"[0.005356409842685244, 0.008375852152944577]",[]
1953-12-19,KBNRC01:000040648:mpeg21:a0259,Algemeen Handelsblad,16,16,928,0.0001281285880837099,2,0,7242724,2,1953,"[0.01892395733980751, 0.01971385351699167]",[]
1953-12-21,KBNRC01:000040661:mpeg21:a0180,Algemeen Handelsblad,10,10,167,1.4586918556254932e-05,1,0,11448614,1,1953,[0.10051871781160585],[]
1953-12-22,KBNRC01:000040662:mpeg21:a0186,Algemeen Handelsblad,10,10,768,0.0002158880080958003,0,1,3557400,1,1953,[],[0.019160060718502278]
1953-12-22,KBNRC01:000040662:mpeg21:a0187,Algemeen Handelsblad,10,10,721,0.00011186202958991162,2,1,6445440,3,1953,"[0.0033232797140303845, 0.003982660609671333]",[0.0024909083010624567]
1953-12-24,KBNRC01:000040664:mpeg21:a0218,Algemeen Handelsblad,20,22,138,1.880185838658256e-05,5,2,7339700,7,1953,"[0.0026322601741215583, 0.003649195471204545, 0.0016030627954821042, 0.0018205103750834502, 0.012764145673528892]","[0.0023616769077755223, 0.01916249982969331]"
1953-12-24,KBNRC01:000040664:mpeg21:a0220,Algemeen Handelsblad,20,22,554,0.0001925785644067537,0,1,2876748,1,1953,[],[0.004104634816813986]
1953-12-28,KBNRC01:000040668:mpeg21:a0153,Algemeen Handelsblad,10,10,1018,0.0001353810537805891,1,1,7519516,2,1953,[0.00979717311592927],[0.005157113835518137]
1953-12-30,KBNRC01:000040710:mpeg21:a0165,Algemeen Handelsblad,10,10,0,0.0,1,0,5795768,1,1953,[0.09322595383390088],[]
1954-01-04,KBNRC01:000040245:mpeg21:a0116,Algemeen Handelsblad,8,10,2955,0.00032460399411209,1,0,9103400,1,1954,[0.0670536283146956],[]
1954-01-06,KBNRC01:000040247:mpeg21:a0107,Algemeen Handelsblad,6,8,1123,0.00036940789473684216,0,2,3040000,2,1954,[],"[0.09225, 0.017115131578947368]"
1954-01-06,KBNRC01:000040247:mpeg21:a0117,Algemeen Handelsblad,6,8,524,0.0003101358797619766,0,1,1689582,1,1954,[],[0.10840491908649595]
1954-01-07,KBNRC01:000040248:mpeg21:a0045,Algemeen Handelsblad,3,10,391,6.037668255608007e-05,3,0,6476010,3,1954,"[0.016664582049749768, 0.06043026493164773, 0.030544424730659773]",[]
1954-01-07,KBNRC01:000040248:mpeg21:a0126,Algemeen Handelsblad,8,10,1923,0.00019555149334530032,0,8,9833727,8,1954,[],"[0.01707704515287032, 0.008040898430473004, 0.010250437092670968, 0.01076031498535601, 0.009943432434111705, 0.01518345994351887, 0.004759131507311521, 0.006397371006943756]"
1954-01-08,KBNRC01:000040249:mpeg21:a0136,Algemeen Handelsblad,7,10,0,0.0,0,1,386904,1,1954,[],[0.1955523850877737]
1954-01-14,KBNRC01:000040281:mpeg21:a0169,Algemeen Handelsblad,10,10,0,0.0,2,2,6663949,4,1954,"[0.020321283971410947, 0.03178175583276523]","[0.016382778439630916, 0.007868007393213843]"
1954-01-14,KBNRC01:000040281:mpeg21:a0173,Algemeen Handelsblad,10,10,132,4.013597582111517e-05,0,1,3288820,1,1954,[],[0.07796413303251622]
1954-01-19,KBNRC01:000040468:mpeg21:a0149,Algemeen Handelsblad,8,8,757,0.00015622787889594563,0,1,4845486,1,1954,[],[0.056405487499086776]
1954-01-19,KBNRC01:000040468:mpeg21:a0150,Algemeen Handelsblad,8,8,1964,0.00034715471009753564,0,1,5657420,1,1954,[],[0.03410423832771829]
1954-01-21,KBNRC01:000040472:mpeg21:a0124,Algemeen Handelsblad,8,12,520,0.0001108665650531957,0,1,4690323,1,1954,[],[0.03417333944805081]
1954-01-21,KBNRC01:000040472:mpeg21:a0129,Algemeen Handelsblad,8,12,0,0.0,1,2,5626023,3,1954,[0.01621660629542396],"[0.06686908318718214, 0.11012663830204747]"
1954-01-22,KBNRC01:000040510:mpeg21:a0104,Algemeen Handelsblad,6,10,85,2.978459778879146e-05,0,3,2853824,3,1954,[],"[0.027523771613105784, 0.0478042794510103, 0.022999316005471955]"
1954-01-22,KBNRC01:000040510:mpeg21:a0110,Algemeen Handelsblad,7,10,33,8.496657981194062e-05,0,1,388388,1,1954,[],[0.16525742298938176]
1954-01-23,KBNRC01:000040512:mpeg21:a0102,Algemeen Handelsblad,8,16,2548,0.00045252356479167765,0,2,5630646,2,1954,[],"[0.0218106412656736, 0.0568709167651456]"
1954-01-28,KBNRC01:000040522:mpeg21:a0168,Algemeen Handelsblad,10,10,747,0.0001837367178276269,2,1,4065600,3,1954,"[0.013262987012987013, 0.03082792207792208]",[0.05838547815820543]
1954-01-29,KBNRC01:000040523:mpeg21:a0185,Algemeen Handelsblad,10,12,117,0.0001300661892385236,1,0,899542,1,1954,[0.04752418452946055],[]
1954-02-02,KBNRC01:000040535:mpeg21:a0135,Algemeen Handelsblad,8,8,2812,0.00032752195398759145,1,0,8585684,1,1954,[0.021618196057530185],[]
1954-02-03,KBNRC01:000040549:mpeg21:a0053,Algemeen Handelsblad,3,8,240,0.00023121298183822027,0,1,1038004,1,1954,[],[0.009441196758393994]
1954-02-04,KBNRC01:000040559:mpeg21:a0177,Algemeen Handelsblad,10,12,590,0.00011499468295771003,1,1,5130672,2,1954,[0.01725212603729102],[0.02102882429436144]
1954-02-05,KBNRC01:000040560:mpeg21:a0192,Algemeen Handelsblad,10,10,384,0.00015608766273358276,1,0,2460156,1,1954,[0.028702244898291002],[]
1954-02-10,KBNRC01:000040571:mpeg21:a0139,Algemeen Handelsblad,6,8,1194,0.00021776709572012882,0,3,5482922,3,1954,[],"[0.01773069177347407, 0.020405907652890194, 0.03577070766281191]"
1954-02-12,KBNRC01:000040573:mpeg21:a0190,Algemeen Handelsblad,11,12,241,0.00014202452722333208,1,0,1696890,1,1954,[0.1072308753071796],[]
1954-02-18,KBNRC01:000040579:mpeg21:a0124,Algemeen Handelsblad,7,12,20,1.2755655219741672e-05,1,0,1567932,1,1954,[0.020536604903784093],[]
1954-02-24,KBNRC01:000040587:mpeg21:a0129,Algemeen Handelsblad,6,8,572,0.0003252032520325203,1,0,1758900,1,1954,[0.14384444823469214],[]
1954-02-25,KBNRC01:000040588:mpeg21:a0100,Algemeen Handelsblad,6,10,327,0.0001537260948870795,0,1,2127160,1,1954,[],[0.08181519020666052]
1954-02-26,KBNRC01:000040601:mpeg21:a0016,Algemeen Handelsblad,2,16,101,3.752322910792052e-05,3,1,2691666,4,1954,"[0.012827743115230493, 0.014165947781039698, 0.01930960230578385]",[0.011969538568306766]
1954-02-26,KBNRC01:000040601:mpeg21:a0235,Algemeen Handelsblad,16,16,845,0.0003232897969740075,2,2,2613754,4,1954,"[0.022955488542533077, 0.02040934227169045]","[0.019576440629072208, 0.018425605470139883]"
1954-02-27,KBNRC01:000040602:mpeg21:a0192,Algemeen Handelsblad,14,16,451,0.000155323622449946,13,0,2903615,13,1954,"[0.0024941323143736344, 0.0033020906697341073, 0.002471402028161447, 0.004554667199336, 0.0026174268971609527, 0.0020295390401275652, 0.002700082483387088, 0.001482634577931303, 0.002471402028161447, 0.0028505845299738428, 0.003435717200799693, 0.0045491568269209245, 0.005198003178796087]",[]
1954-03-02,KBNRC01:000040606:mpeg21:a0105,Algemeen Handelsblad,6,8,736,0.00044102596060967053,0,1,1668836,1,1954,[],[0.14674899151264714]
1954-03-02,KBNRC01:000040606:mpeg21:a0106,Algemeen Handelsblad,6,8,0,0.0,0,1,5622162,1,1954,[],[0.23598893094862794]
1954-03-03,KBNRC01:000040609:mpeg21:a0144,Algemeen Handelsblad,8,10,939,0.0003510582218284189,1,0,2674770,1,1954,[0.22628039046347911],[]
1954-03-09,KBNRC01:000040677:mpeg21:a0048,Algemeen Handelsblad,3,10,510,0.0002723398801704527,1,0,1872660,1,1954,[0.34910768639261797],[]
1954-03-11,KBNRC01:000040687:mpeg21:a0134,Algemeen Handelsblad,8,12,1181,0.0001569435424509691,0,1,7524999,1,1954,[],[0.25417744241560697]
1954-03-12,KBNRC01:000040690:mpeg21:a0138,Algemeen Handelsblad,8,12,200,0.0001328887760810834,0,1,1505018,1,1954,[],[0.04204600875205479]
1954-03-12,KBNRC01:000040690:mpeg21:a0142,Algemeen Handelsblad,8,12,691,0.00013386162504913263,0,1,5162047,1,1954,[],[0.258822904944492]
1954-03-13,KBNRC01:000040694:mpeg21:a0115,Algemeen Handelsblad,8,16,298,0.00017436240699696446,0,1,1709084,1,1954,[],[0.13445096905710896]
1954-03-15,KBNRC01:000040697:mpeg21:a0141,Algemeen Handelsblad,10,10,1351,0.00033573758889218015,0,1,4023976,1,1954,[],[0.0454237301614125]
1954-03-16,KBNRC01:000040702:mpeg21:a0183,Algemeen Handelsblad,10,10,1990,0.00020277268723230057,1,1,9813945,2,1954,[0.015927336050894924],[0.012545413694492887]
1954-03-16,KBNRC01:000040702:mpeg21:a0186,Algemeen Handelsblad,10,10,1901,0.0003326348759180924,1,0,5714975,1,1954,[0.033979501222665014],[]
1954-03-17,KBNRC01:000040704:mpeg21:a0215,Algemeen Handelsblad,12,12,1568,0.00015548336684951828,1,1,10084680,2,1954,[0.00988469639096134],[0.13341028173427416]
1954-03-18,KBNRC01:000040705:mpeg21:a0200,Algemeen Handelsblad,12,12,777,0.0002614173260136482,1,0,2972259,1,1954,[0.18362868108061914],[]
1954-03-19,KBNRC01:000040788:mpeg21:a0058,Algemeen Handelsblad,4,14,1131,0.00017094063598985056,4,2,6616332,6,1954,"[0.008130637942594174, 0.008933953132944357, 0.008493527833851143, 0.01239961960796405]","[0.013527888261955416, 0.00970930721130681]"
1954-03-19,KBNRC01:000040788:mpeg21:a0195,Algemeen Handelsblad,12,14,858,0.00017243350909626956,0,1,4975831,1,1954,[],[0.02106261245609025]
1954-03-19,KBNRC01:000040788:mpeg21:a0220,Algemeen Handelsblad,14,14,1650,4.93275621879303e-05,0,6,33449859,6,1954,[],"[0.007671781217373741, 0.00707482802842308, 0.00690262999314885, 0.00414073494300828, 0.007820720559689055, 0.03981897203213921]"
1954-03-20,KBNRC01:000040792:mpeg21:a0051,Algemeen Handelsblad,3,18,56,4.545085626166707e-05,1,0,1232100,1,1954,[0.15954954954954956],[]
1954-03-20,KBNRC01:000040792:mpeg21:a0118,Algemeen Handelsblad,10,18,664,0.00020804859814723951,1,0,3191562,1,1954,[0.08390875690335954],[]
1954-03-20,KBNRC01:000040792:mpeg21:a0201,Algemeen Handelsblad,16,18,1122,0.00011992451809743279,0,3,9355885,3,1954,[],"[0.0371349156172826, 0.03214019838850093, 0.08713638528049458]"
1954-03-25,KBNRC01:000040817:mpeg21:a0122,Algemeen Handelsblad,8,12,638,0.00014859519315511848,0,1,4293544,1,1954,[],[0.08230822835401244]
1954-03-27,KBNRC01:000040819:mpeg21:a0139,Algemeen Handelsblad,10,18,0,0.0,3,2,3983406,5,1954,"[0.004132393233328463, 0.005117479865220869, 0.0016455766748355552]","[0.0015305996928256873, 0.003649138450863407]"
1954-03-31,KBNRC01:000040822:mpeg21:a0169,Algemeen Handelsblad,10,10,491,8.954298427982639e-05,0,3,5483400,3,1954,[],"[0.022201006674690885, 0.023585913849071743, 0.04120946857788963]"
1954-04-02,KBNRC01:000042286:mpeg21:a0054,Algemeen Handelsblad,4,16,102,1.8369580838582167e-05,0,1,5552658,1,1954,[],[0.03892928395734079]
1954-04-03,KBNRC01:000042289:mpeg21:a0224,Algemeen Handelsblad,16,20,804,0.00026382245929783846,1,1,3047504,2,1954,[0.11447630585554605],[0.0875378670544813]
1954-04-03,KBNRC01:000042289:mpeg21:a0300,Algemeen Handelsblad,20,20,96,2.377435757228148e-05,0,1,4037964,1,1954,[],[0.05446705319809686]
1954-04-05,KBNRC01:000042293:mpeg21:a0059,Algemeen Handelsblad,4,10,223,0.0001421061921976691,1,0,1569249,1,1954,[0.12612721116916437],[]
1954-04-06,KBNRC01:000042294:mpeg21:a0049,Algemeen Handelsblad,3,12,461,0.00024297891090632715,1,0,1897284,1,1954,[0.31156273915765903],[]
